Position_X1,Position_Y1,Position_X2,Position_Y2,Position_X3,Position_Y3,Velocity_X1,Velocity_Y1,Velocity_X2,Velocity_Y2,Velocity_X3,Velocity_Y3,Momentum_X1,Momentum_Y1,Momentum_X2,Momentum_Y2,Momentum_X3,Momentum_Y3
65419788680.11064,148380744811.68643,-99999895408.03781,-162899955259.2886,87908780425.71857,118967306158.56989,-9782.887995547007,24133.53417402511,0.02960645809365805,-29999.98203634144,13687.560712042447,-9460.84479375081,-5.842340710940673e+28,1.4412546608727796e+29,5.888724514828586e+28,-5.966996427028312e+34,1.005761961120879e+27,-6.951828754448095e+26
65321909666.17145,148621985812.4401,-99999895111.82033,-163199955079.3652,88045591848.7004,118872601482.56085,-9787.901393919376,24124.10007536579,0.029621748008253443,-29999.98200765993,13681.14229818209,-9470.467600903026,-5.845334712448651e+28,1.440691256500845e+29,5.89176567884161e+28,-5.96699642132356e+34,1.0052903360704199e+27,-6.958899593143544e+26
65223980731.744865,148863132654.9216,-99999894815.45059,-163499954899.15555,88182339181.30772,118777800718.01634,-9792.893442658611,24114.684248150934,0.02963697347388567,-29999.981979033797,13674.733260732564,-9480.076454451348,-5.848315963955723e+28,1.4401289432995738e+29,5.89479402395586e+28,-5.966996415629822e+34,1.0048193999986288e+27,-6.96596017873085e+26
65126002089.32025,149104185521.5564,-99999894518.92924,-163799954718.6602,88319022517.04439,118682904004.11737,-9797.864242461075,24105.286663478237,0.029652134793858493,-29999.981950462952,13668.33357366634,-9489.67138989749,-5.851284525597754e+28,1.4395677195429203e+29,5.897809610498454e+28,-5.966996409947081e+34,1.0043491509930025e+27,-6.973010537296676e+26
65027973950.384926,149345144594.4796,-99999894222.25693,-164099954537.87967,88455641949.15546,118587911479.69069,-9802.813893532335,24095.907292322805,0.029667232269996468,-29999.981921947307,13661.943211106818,-9499.252442667983,-5.854240457217511e+28,1.439007583497518e+29,5.900812498502297e+28,-5.966996404275319e+34,1.003879587152129e+27,-6.980050694872434e+26
64929896525.42903,149586010055.535,-99999893925.43427,-164399954356.81454,88592197570.62871,118492823283.20958,-9807.742495589191,24086.546105539594,0.02968226620265119,-29999.98189348677,13655.562147324803,-9508.819648111463,-5.857183818365866e+28,1.4384485334228247e+29,5.903802747707322e+28,-5.966996398614518e+34,1.0034107065854264e+27,-6.987080677432302e+26
64831770023.95042,149826782086.27365,-99999893628.4619,-164699954175.46536,88728689474.19606,118397639552.79462,-9812.650147861705,24077.20307386581,0.029697236890707485,-29999.981865081256,13649.19035673516,-9518.373041496183,-5.8601146683030105e+28,1.4378905675712663e+29,5.906780417561719e+28,-5.966996392964662e+34,1.0029425074128995e+27,-6.994100510891394e+26
64733594654.459465,150067460867.95288,-99999893331.34045,-164999953993.83267,88865117752.33499,118302360426.21454,-9817.536949095227,24067.878167923292,0.02971214463158963,-29999.981836730673,13642.827813893671,-9527.912658007705,-5.86303306599967e+28,1.4373336841883791e+29,5.909745567223177e+28,-5.96699638732573e+34,1.0024749877649069e+27,-7.001110221104061e+26
64635370624.48394,150308046581.5351,-99999893034.07056,-165299953811.91702,89001482497.26993,118206986040.88707,-9822.402997552432,24058.571358220866,0.029726989721267555,-29999.98180843493,13636.47449349405,-9537.438532746763,-5.865939070138313e+28,1.4367778815129503e+29,5.912698255560116e+28,-5.966996381697708e+34,1.0020081457819428e+27,-7.008109833862321e+26
64537098140.573784,150548539407.68668,-99999892736.65283,-165599953629.71896,89137783800.97357,118111516533.87979,-9827.248391015342,24049.282615156688,0.029741772454263037,-29999.981780193943,13630.130370365125,-9546.950700727304,-5.868832739114363e+28,1.4362231577771575e+29,5.915638541152917e+28,-5.966996376080575e+34,1.0015419796144294e+27,-7.015099374894423e+26
64438777408.30591,150788939526.7769,-99999892439.0879,-165899953447.23904,89274021755.16826,118015952041.91104,-9832.07322678736,24040.011909020533,0.029756493123655896,-29999.981752007614,13623.795419468164,-9556.449196874666,-5.8717141310374125e+28,1.4356695112067063e+29,5.9185664822951575e+28,-5.966996370474314e+34,1.0010764874225207e+27,-7.022078869863504e+26
64340408632.288956,151029247118.87686,-99999892141.37639,-166199953264.4778,89410196451.32721,117920292701.3508,-9836.8776016953,24030.7592099961,0.029771152021090194,-29999.981723875855,13617.469615894346,-9565.934056023909,-5.874583303732433e+28,1.4351169400209672e+29,5.921482136994839e+28,-5.966996364878907e+34,1.0006116673759165e+27,-7.029048344366368e+26
64241992016.168045,151269462363.75848,-99999891843.51889,-166499953081.4358,89546307980.67583,117824538648.22162,-9841.661612091411,24021.52448816326,0.029785749436780393,-29999.981695798575,13611.152934862346,-9575.405312918267,-5.877440314740991e+28,1.43456544243311e+29,5.92438556297562e+28,-5.966996359294336e+34,1.0001475176536852e+27,-7.036007823932342e+26
64143527762.62949,151509585440.8935,-99999891545.51604,-166799952898.11356,89682356434.193,117728690018.19954,-9846.425353855413,24012.307713500286,0.02980028565951755,-29999.981667775686,13604.845351716052,-9584.863002207732,-5.880285221322453e+28,1.4340150166502372e+29,5.927276817678041e+28,-5.966996353720583e+34,9.996840364440955e+26,-7.042957334022241e+26
64045016073.405525,151749616529.45236,-99999891247.36842,-167099952714.51163,89818341902.61221,117632746946.61507,-9851.168922396517,24003.108855886076,0.029814760976675472,-29999.98163980709,13598.546841922387,-9594.307158447751,-5.8831180804552e+28,1.4334656608735164e+29,5.930155958260751e+28,-5.96699634815763e+34,9.99221221944457e+26,-7.049896900027407e+26
63946457149.27897,151989555808.30338,-99999890949.07666,-167399952530.63055,89954264476.42291,117536709568.45409,-9855.892412655454,23993.927885102337,0.029829175674216883,-29999.9816118927,13592.257381069236,-9603.737816098017,-5.885938948837838e+28,1.4329173732983117e+29,5.933023041601738e+28,-5.966996342605458e+34,9.987590723609674e+26,-7.056826547268823e+26
63847851190.087906,152229403456.01172,-99999890650.64136,-167699952346.4709,90090124245.87155,117440578018.35887,-9860.595919106501,23984.764770835747,0.029843530036699567,-29999.981584032423,13585.97694486347,-9613.15500952138,-5.888747882890403e+28,1.432370152114311e+29,5.935878124299544e+28,-5.966996337064049e+34,9.982975859085679e+26,-7.06374630099631e+26
63749198394.73031,152469159650.83853,-99999890352.06311,-167999952162.03314,90225921300.96284,117344352430.62904,-9865.279535759502,23975.619482680093,0.029857824347282517,-29999.981556226165,13579.70550912907,-9622.558772982838,-5.891544938755575e+28,1.4318239955056552e+29,5.938721262674492e+28,-5.966996331533384e+34,9.97836760810804e+26,-7.070656186387789e+26
63650498961.168686,152708824570.73993,-99999890053.34251,-168299951977.31787,90361655731.46089,117248032939.22256,-9869.94335616189,23966.49199013839,0.029872058887732072,-29999.981528473832,13573.443049805312,-9631.949140648609,-5.894330172299881e+28,1.4312789016510649e+29,5.941552512769909e+28,-5.966996326013445e+34,9.973765952996943e+26,-7.077556228548598e+26
63551753086.43468,152948398393.36618,-99999889754.48018,-168599951792.32562,90497327626.89034,117151619677.75671,-9874.5874734007,23957.382262624982,0.02988623393842803,-29999.98150077533,13567.189542945058,-9641.326146585297,-5.897103639114898e+28,1.430734868723964e+29,5.944371930353335e+28,-5.966996320504213e+34,9.969170876156028e+26,-7.084446452510876e+26
63452960966.63363,153187881296.06085,-99999889455.47668,-168899951607.05692,90632937076.53746,117055112779.50912,-9879.211980104596,23948.290269467605,0.029900349778369785,-29999.98147313057,13560.94496471311,-9650.689824759134,-5.899865394518464e+28,1.4301918948926054e+29,5.94717957091775e+28,-5.96699631500567e+34,9.964582360071193e+26,-7.091326883233011e+26
63354122796.94917,153427273455.85995,-99999889156.33261,-169199951421.5123,90768484169.45131,116958512377.41878,-9883.816968445877,23939.21597990943,0.029914406685182412,-29999.98144553946,13554.70929138463,-9660.040209035276,-5.902615493555878e+28,1.4296499783201913e+29,5.949975489682781e+28,-5.966996309517798e+34,9.960000387309426e+26,-7.098197545599121e+26
63255238771.64775,153666575049.49106,-99999888857.04857,-169499951235.69232,90903968994.44475,116861818604.087,-9888.402530142497,23930.159363111103,0.029928404935122777,-29999.9814180019,13548.48249934363,-9669.377333177184,-5.9053539910011e+28,1.4291091171649952e+29,5.95275974159592e+28,-5.966996304040577e+34,9.955424940517699e+26,-7.105058464418596e+26
63156309084.08315,153905786253.3726,-99999888557.62512,-169799951049.5975,91039391640.09557,116765031591.77855,-9892.968756460064,23921.120388152736,0.029942344803085615,-29999.981390517798,13542.264565081527,-9678.701230846054,-5.908080941357951e+28,1.4285693095804816e+29,5.955532381333729e+28,-5.966996298573989e+34,9.950856002421905e+26,-7.11190966442568e+26
63057333926.70101,154144907243.61295,-99999888258.06285,-170099950863.22836,91174752194.74753,116668151472.42255,-9897.515738213855,23912.099024035895,0.029956226562609618,-29999.98136308706,13536.055465195746,-9688.011935600314,-5.910796398861315e+28,1.4280305537154237e+29,5.958293463303053e+28,-5.966996293118016e+34,9.946293555825834e+26,-7.118751170279111e+26
62958313491.043304,154383938196.0098,-99999887958.36235,-170399950676.58545,91310050746.51141,116571178377.6136,-9902.043565770813,23903.095239685543,0.029970050485883484,-29999.98133570959,13529.855176388393,-9697.30948089517,-5.91350041747833e+28,1.4274928477140207e+29,5.9610430416422245e+28,-5.966996287672638e+34,9.94173758361019e+26,-7.12558300656177e+26
62859247967.75279,154622879286.04932,-99999887658.52419,-170699950489.6693,91445287383.26607,116474112438.61278,-9906.552329051554,23894.109003951995,0.02998381684375198,-29999.9813083853,13523.66367546496,-9706.593900082204,-5.916193050909588e+28,1.4269561897160133e+29,5.963781170222269e+28,-5.966996282237836e+34,9.937188068731652e+26,-7.132405197780403e+26
62760137546.57747,154861730688.90546,-99999887358.54892,-170999950302.48044,91580462192.6594,116376953786.3487,-9911.042117532359,23885.140285612822,0.029997525905721988,-29999.981281114087,13517.480939333096,-9715.86522640902,-5.918874352590325e+28,1.4264205778567978e+29,5.966507902648103e+28,-5.966996276813591e+34,9.932644994221959e+26,-7.139217768365348e+26
62660982416.375,155100492579.4392,-99999887058.43713,-171299950115.0194,91715575262.1094,116279702551.4185,-9915.513020247172,23876.189053374743,0.03001117793996852,-29999.981253895858,13511.306945001406,-9725.123493018935,-5.921544375691611e+28,1.4258860102675398e+29,5.969223292259738e+28,-5.966996271399886e+34,9.928108343187033e+26,-7.146020742670312e+26
62561782765.1171,155339165132.19797,-99999886758.1894,-171599949927.2867,91850626678.80519,116182358864.08899,-9919.965125789586,23867.255275875497,0.030024773213340756,-29999.981226730517,13505.141669578315,-9734.368732950714,-5.924203173121541e+28,1.4253524850752848e+29,5.971927392133476e+28,-5.9669962659967e+34,9.923578098806146e+26,-7.152814144972185e+26
62462538779.89396,155577748521.41483,-99999886457.80629,-171899949739.2829,91985616529.7079,116084922854.2976,-9924.39852231483,23858.3389216857,0.030038311991368038,-29999.98119961797,13498.98509027095,-9743.600979138337,-5.926850797526417e+28,1.4248200004030701e+29,5.974620255083102e+28,-5.966996260604014e+34,9.919054244331094e+26,-7.15959799947085e+26
62363250646.91854,155816242921.00793,-99999886157.28835,-172199949551.00848,92120544901.55174,115987394651.6535,-9928.813297541756,23849.439959310654,0.030051794538265862,-29999.981172558124,13492.83718438407,-9752.820264410811,-5.929487301291937e+28,1.4242885543700324e+29,5.97730193366108e+28,-5.96699625522181e+34,9.914536763085415e+26,-7.166372330289065e+26
62263918551.53099,156054648504.57986,-99999885856.63614,-172499949362.464,92255411880.84494,115889774385.43858,-9933.209538754814,23840.558357192174,0.030065221116941866,-29999.98114555088,13486.697929319038,-9762.026621492016,-5.9321127365443755e+28,1.4237581450915168e+29,5.9799724801597365e+28,-5.966996249850069e+34,9.910025638463629e+26,-7.173137161472333e+26
62164542678.20293,156292965445.41696,-99999885555.85022,-172799949173.64996,92390217553.87067,115792062184.60858,-9937.587332806033,23831.69408371037,0.03007859198900179,-29999.98111859614,13480.567302572816,-9771.220083000577,-5.9347271551517635e+28,1.4232287706791832e+29,5.982631946612455e+28,-5.966996244488772e+34,9.905520853930505e+26,-7.179892516988823e+26
62065123210.541756,156531193916.48883,-99999885254.93115,-173099948984.5669,92524962006.68803,115694258177.79408,-9941.946766116984,23822.847107185404,0.03009190741475544,-29999.98109169381,13474.445281736997,-9780.400681449773,-5.937330608725063e+28,1.4227004292411124e+29,5.9852803847948565e+28,-5.966996239137898e+34,9.901022393020345e+26,-7.186638420729293e+26
61965660331.294945,156769334090.44763,-99999884953.87947,-173399948795.21533,92659645325.133,115596362493.3016,-9946.287924680752,23814.017395879244,0.03010516765322262,-29999.981064843796,13468.331844496872,-9789.568449247472,-5.939923148619345e+28,1.4221731188819086e+29,5.987917846225979e+28,-5.96699623379743e+34,9.896530239336301e+26,-7.193374896507043e+26
61866154222.35431,157007386139.6276,-99999884652.69574,-173699948605.5958,92794267594.8193,115498375259.11464,-9950.610894063899,23805.204917997384,0.030118372962139067,-29999.981038045997,13462.226968630517,-9798.723418696094,-5.942504825934961e+28,1.4216468377028038e+29,5.99054438216946e+28,-5.966996228467349e+34,9.892044376549704e+26,-7.20010196805789e+26
61766605064.76022,157245350236.0445,-99999884351.38051,-173999948415.7088,92928828901.13939,115400296602.89471,-9954.915759408423,23796.409641690552,0.030131523597962357,-29999.981011300315,13456.130632007917,-9807.8656219926,-5.94507569151871e+28,1.4211215838017598e+29,5.9931600436347125e+28,-5.966996223147633e+34,9.887564788399417e+26,-7.206819659040162e+26
61667013038.70589,157483226551.39505,-99999884049.93431,-174299948225.55487,93063329329.26529,115302126651.98242,-9959.202605433708,23787.631535056393,0.030144619815877804,-29999.980984606656,13450.042812590105,-9816.995091228498,-5.94763579596501e+28,1.4205973552735678e+29,5.995764881378095e+28,-5.966996217838264e+34,9.883091458691209e+26,-7.213527993034701e+26
61567378323.541504,157721015257.05646,-99999883748.3577,-174599948035.13452,93197768964.14957,115203865533.39853,-9963.471516438478,23778.870566141137,0.030157661869804345,-29999.980957964923,13443.963488428337,-9826.111858389886,-5.950185189617059e+28,1.4200741502099488e+29,5.998358945904084e+28,-5.966996212539223e+34,9.878624371297142e+26,-7.220226993544888e+26
61467701097.77847,157958716524.08588,-99999883446.6512,-174899947844.44827,93332147890.5262,115105513373.84496,-9967.72257630274,23770.126702941245,0.03017065001240042,-29999.98093137502,13437.89263766328,-9835.215955357498,-5.952723922567997e+28,1.4195519666996511e+29,6.000942287466444e+28,-5.966996207250491e+34,9.874163510154979e+26,-7.22691668399669e+26
61367981539.093575,158196330523.21994,-99999883144.81535,-175199947653.49664,93466466192.91144,115007070299.70589,-9971.955868489727,23761.399913405032,0.030183584495069814,-29999.980904836844,13431.830238524235,-9844.307413906787,-5.9552520446620655e+28,1.4190308028285486e+29,6.003514956069386e+28,-5.966996201972048e+34,9.869708859267607e+26,-7.233597087738707e+26
61268219824.3331,158433857424.8743,-99999882842.8507,-175499947462.28015,93600723955.60472,114908536437.04881,-9976.171476047828,23752.69016543427,0.030196465567967498,-29999.980878350303,13425.776269328364,-9853.38626570801,-5.957769605495763e+28,1.4185106566797346e+29,6.006077001468735e+28,-5.966996196703875e+34,9.865260402702481e+26,-7.240268228042246e+26
61168416129.516975,158671297399.14316,-99999882540.75775,-175799947270.79932,93734921262.68951,114809911911.62555,-9980.369481612524,23743.997426885788,0.03020929348000546,-29999.980851915298,13419.730708479954,-9862.452542326348,-5.9602766544189995e+28,1.4179915263336193e+29,6.008628473173086e+28,-5.966996191445953e+34,9.86081812459107e+26,-7.2469301281014e+26
